family,miss_rate,inflation_rate,policy,seed,episodes,cost,success,wrong_route,confirmed,support_size
support_calibration,0.01,0.1,support_inflated_tao,5,500,2.167199999999999,0.99,0.01,0.088,1.088
support_calibration,0.01,0.1,support_inflated_tao,6,500,2.2591000000000006,0.982,0.018,0.094,1.094
support_calibration,0.01,0.1,support_inflated_tao,7,500,2.1697999999999995,0.99,0.01,0.092,1.092
support_calibration,0.01,0.1,support_inflated_tao,8,500,2.1697999999999986,0.99,0.01,0.092,1.092
support_calibration,0.01,0.1,support_inflated_tao,9,500,2.178899999999999,0.99,0.01,0.106,1.106
support_calibration,0.01,0.1,support_inflated_tao,10,500,2.2617,0.982,0.018,0.098,1.098
support_calibration,0.01,0.1,support_inflated_tao,11,500,2.1944999999999992,0.99,0.01,0.13,1.13
support_calibration,0.01,0.1,support_inflated_tao,12,500,2.132299999999999,0.994,0.006,0.102,1.102
support_calibration,0.01,0.1,support_inflated_tao,13,500,2.1672999999999982,0.992,0.008,0.122,1.122
support_calibration,0.01,0.1,support_inflated_tao,14,500,2.1710999999999987,0.99,0.01,0.094,1.094
support_calibration,0.01,0.1,support_inflated_tao,15,500,2.1723999999999988,0.99,0.01,0.096,1.096
support_calibration,0.01,0.1,support_inflated_tao,16,500,2.178999999999998,0.992,0.008,0.14,1.14
support_calibration,0.01,0.1,support_inflated_tao,17,500,2.123299999999999,0.996,0.004,0.122,1.122
support_calibration,0.01,0.1,support_inflated_tao,18,500,2.1852999999999994,0.988,0.012,0.082,1.082
support_calibration,0.01,0.1,support_inflated_tao,19,500,2.1024999999999987,0.996,0.004,0.09,1.09
support_calibration,0.01,0.1,support_inflated_tao,20,500,2.1607999999999983,0.992,0.008,0.112,1.112
support_calibration,0.01,0.1,support_inflated_tao,21,500,2.107699999999998,0.996,0.004,0.098,1.098
support_calibration,0.01,0.1,support_inflated_tao,22,500,2.174999999999999,0.99,0.01,0.1,1.1
support_calibration,0.01,0.1,support_inflated_tao,23,500,2.1503999999999985,0.992,0.008,0.096,1.096
support_calibration,0.01,0.1,support_inflated_tao,24,500,2.1438999999999986,0.992,0.008,0.086,1.086
support_calibration,0.01,0.1,support_inflated_tao,25,500,2.1905999999999985,0.99,0.01,0.124,1.124
support_calibration,0.01,0.1,support_inflated_tao,26,500,2.079199999999999,0.998,0.002,0.088,1.088
support_calibration,0.01,0.1,support_inflated_tao,27,500,2.1244999999999985,0.994,0.006,0.09,1.09
support_calibration,0.01,0.1,support_inflated_tao,28,500,2.173699999999999,0.99,0.01,0.098,1.098
support_calibration,0.01,0.1,support_inflated_tao,29,500,2.158199999999998,0.992,0.008,0.108,1.108
support_calibration,0.01,0.1,conservative_tao,0,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,1,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,2,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,3,500,2.022,0.998,0.002,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,4,500,2.176,0.984,0.016,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,5,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,6,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,7,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,8,500,2.198,0.982,0.018,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,9,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,10,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,12,500,2.198,0.982,0.018,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,13,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,14,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,15,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,16,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,17,500,2.264,0.976,0.024,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,18,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,19,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,20,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,21,500,2.022,0.998,0.002,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,22,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,23,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,24,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,25,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,26,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,27,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,28,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.1,conservative_tao,29,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,0,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,1,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,2,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,3,500,2.176,0.984,0.016,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,4,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,5,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,6,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,7,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,8,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,9,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,10,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,11,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,12,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,13,500,2.022,0.998,0.002,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,14,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,15,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,16,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,17,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,18,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,19,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,20,500,2.22,0.98,0.02,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,21,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,22,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,23,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,24,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,25,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,26,500,2.022,0.998,0.002,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,27,500,2.198,0.982,0.018,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,28,500,2.22,0.98,0.02,0.0,1.0
support_calibration,0.01,0.1,entropy_commit,29,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,0,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,1,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,2,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,3,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,4,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,5,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,6,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,7,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,8,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,9,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,10,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,12,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,13,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,14,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,15,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,16,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,17,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,18,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,19,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,20,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,21,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,22,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,24,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,25,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,26,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,27,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,28,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.1,voi_correct_support,29,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,0,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,1,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,2,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,3,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,4,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,5,500,2.198,0.982,0.018,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,6,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,7,500,2.198,0.982,0.018,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,8,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,9,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,10,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,11,500,2.176,0.984,0.016,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,12,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,13,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,14,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,15,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,16,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,17,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,18,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,19,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,20,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,21,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,22,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,23,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,24,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,25,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,26,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,27,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,28,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.2,tao_nominal,29,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,support_inflated_tao,0,500,2.2438999999999987,0.99,0.01,0.206,1.206
support_calibration,0.01,0.2,support_inflated_tao,1,500,2.2956999999999996,0.986,0.014,0.218,1.218
support_calibration,0.01,0.2,support_inflated_tao,2,500,2.224499999999998,0.992,0.008,0.21,1.21
support_calibration,0.01,0.2,support_inflated_tao,3,500,2.2360999999999986,0.99,0.01,0.194,1.194
support_calibration,0.01,0.2,support_inflated_tao,4,500,2.190799999999999,0.994,0.006,0.192,1.192
support_calibration,0.01,0.2,support_inflated_tao,5,500,2.246499999999997,0.99,0.01,0.21,1.21
support_calibration,0.01,0.2,support_inflated_tao,6,500,2.150699999999998,0.998,0.002,0.198,1.198
support_calibration,0.01,0.2,support_inflated_tao,7,500,2.236099999999999,0.99,0.01,0.194,1.194
support_calibration,0.01,0.2,support_inflated_tao,8,500,2.217999999999998,0.992,0.008,0.2,1.2
support_calibration,0.01,0.2,support_inflated_tao,9,500,2.212899999999998,0.994,0.006,0.226,1.226
support_calibration,0.01,0.2,support_inflated_tao,10,500,2.181699999999998,0.994,0.006,0.178,1.178
support_calibration,0.01,0.2,support_inflated_tao,11,500,2.172699999999998,0.996,0.004,0.198,1.198
support_calibration,0.01,0.2,support_inflated_tao,12,500,2.215399999999999,0.992,0.008,0.196,1.196
support_calibration,0.01,0.2,support_inflated_tao,13,500,2.161099999999998,0.998,0.002,0.214,1.214
support_calibration,0.01,0.2,support_inflated_tao,14,500,2.1894999999999976,0.994,0.006,0.19,1.19
support_calibration,0.01,0.2,support_inflated_tao,15,500,2.2180999999999984,0.994,0.006,0.234,1.234
support_calibration,0.01,0.2,support_inflated_tao,16,500,2.1972999999999985,0.994,0.006,0.202,1.202
support_calibration,0.01,0.2,support_inflated_tao,17,500,2.2230999999999996,0.99,0.01,0.174,1.174
support_calibration,0.01,0.2,support_inflated_tao,18,500,2.180499999999997,0.996,0.004,0.21,1.21
support_calibration,0.01,0.2,support_inflated_tao,19,500,2.144199999999998,0.998,0.002,0.188,1.188
support_calibration,0.01,0.2,support_inflated_tao,20,500,2.214099999999999,0.992,0.008,0.194,1.194
support_calibration,0.01,0.2,support_inflated_tao,21,500,2.184399999999999,0.996,0.004,0.216,1.216
support_calibration,0.01,0.2,support_inflated_tao,22,500,2.2334999999999985,0.99,0.01,0.19,1.19
support_calibration,0.01,0.2,support_inflated_tao,23,500,2.189499999999998,0.994,0.006,0.19,1.19
support_calibration,0.01,0.2,support_inflated_tao,24,500,2.2140999999999984,0.992,0.008,0.194,1.194
support_calibration,0.01,0.2,support_inflated_tao,25,500,2.287899999999999,0.986,0.014,0.206,1.206
support_calibration,0.01,0.2,support_inflated_tao,26,500,2.2775999999999987,0.988,0.012,0.224,1.224
support_calibration,0.01,0.2,support_inflated_tao,27,500,2.251699999999999,0.99,0.01,0.218,1.218
support_calibration,0.01,0.2,support_inflated_tao,28,500,2.220699999999998,0.994,0.006,0.238,1.238
support_calibration,0.01,0.2,support_inflated_tao,29,500,2.3021999999999987,0.986,0.014,0.228,1.228
support_calibration,0.01,0.2,conservative_tao,0,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,1,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,2,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,3,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,4,500,2.176,0.984,0.016,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,5,500,2.176,0.984,0.016,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,6,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,7,500,2.022,0.998,0.002,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,8,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,9,500,2.176,0.984,0.016,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,10,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,11,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,12,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,13,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,14,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,15,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,16,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,17,500,2.176,0.984,0.016,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,18,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,19,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,20,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,21,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,22,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,23,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,24,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,25,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,26,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,27,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,28,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,conservative_tao,29,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,0,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,1,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,2,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,3,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,4,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,5,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,6,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,7,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,8,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,9,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,10,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,11,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,12,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,13,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,14,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,15,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,16,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,17,500,2.242,0.978,0.022,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,18,500,2.198,0.982,0.018,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,19,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,20,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,21,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,22,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,23,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,24,500,2.22,0.98,0.02,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,25,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,26,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,27,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,28,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,entropy_commit,29,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,0,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,1,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,2,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,3,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,4,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,5,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,6,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,7,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,8,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,9,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,10,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,12,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,13,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,14,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,15,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,16,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,17,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,18,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,19,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,20,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,21,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,22,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,24,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,25,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,26,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,27,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,28,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.2,voi_correct_support,29,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,0,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,1,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,2,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,3,500,2.242,0.978,0.022,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,4,500,2.22,0.98,0.02,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,5,500,2.044,0.996,0.004,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,6,500,2.198,0.982,0.018,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,7,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,8,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,9,500,2.022,0.998,0.002,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,10,500,2.242,0.978,0.022,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,11,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,12,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,13,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,14,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,15,500,2.22,0.98,0.02,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,16,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,17,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,18,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,19,500,2.154,0.986,0.014,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,20,500,2.066,0.994,0.006,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,21,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,22,500,2.11,0.99,0.01,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,24,500,2.132,0.988,0.012,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,25,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,26,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,27,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,28,500,2.088,0.992,0.008,0.0,1.0
support_calibration,0.01,0.5,tao_nominal,29,500,2.176,0.984,0.016,0.0,1.0
support_calibration,0.01,0.5,support_inflated_tao,0,500,2.4079,0.994,0.006,0.526,1.526
support_calibration,0.01,0.5,support_inflated_tao,1,500,2.3520999999999996,0.996,0.004,0.474,1.474
support_calibration,0.01,0.5,support_inflated_tao,2,500,2.4234,0.992,0.008,0.516,1.516
support_calibration,0.01,0.5,support_inflated_tao,3,500,2.3364999999999987,0.996,0.004,0.45,1.45
support_calibration,0.01,0.5,support_inflated_tao,4,500,2.3987999999999996,0.994,0.006,0.512,1.512
