family,action_count,nuisance_bits,policy,seed,episodes,cost,success,steps,mode_senses,nuisance_senses,wasted_senses,max_world_states,max_tao_edges,max_regret_width
multi_action,3,0,entropy_gain,19,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,3,3,4.34
multi_action,3,0,entropy_gain,20,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,3,3,4.34
multi_action,3,0,entropy_gain,21,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,3,3,4.34
multi_action,3,0,entropy_gain,22,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,3,3,4.34
multi_action,3,0,entropy_gain,23,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,3,3,4.34
multi_action,3,0,entropy_gain,24,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,3,3,4.34
multi_action,3,0,entropy_gain,25,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,3,3,4.34
multi_action,3,0,entropy_gain,26,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,3,3,4.34
multi_action,3,0,entropy_gain,27,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,3,3,4.34
multi_action,3,0,entropy_gain,28,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,3,3,4.34
multi_action,3,0,entropy_gain,29,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,0,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,1,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,2,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,3,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,4,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,5,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,6,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,7,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,8,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,9,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,10,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,11,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,12,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,13,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,14,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,15,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,16,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,17,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,18,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,19,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,20,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,21,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,22,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,23,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,24,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,25,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,26,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,27,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,28,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,mutual_info_proxy,29,250,2.38,1.0,3.0,2.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,0,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,1,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,2,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,3,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,4,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,5,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,6,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,7,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,8,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,9,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,10,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,11,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,12,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,13,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,14,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,15,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,16,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,17,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,18,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,19,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,20,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,21,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,22,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,23,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,24,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,25,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,26,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,27,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,28,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,minimax,29,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,0,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,1,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,2,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,3,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,4,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,5,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,6,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,7,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,8,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,9,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,10,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,11,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,12,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,13,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,14,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,15,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,16,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,17,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,18,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,19,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,20,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,21,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,22,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,23,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,24,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,25,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,26,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,27,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,28,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,0,mean_belief,29,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,3,3,4.34
multi_action,3,8,tao_edge,0,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,1,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,2,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,3,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,4,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,5,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,6,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,7,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,8,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,9,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,10,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,11,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,12,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,13,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,14,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,15,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,16,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,17,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,18,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,19,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,20,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,21,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,22,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,23,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,24,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,25,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,26,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,27,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,28,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_edge,29,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_regret,0,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_regret,1,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
multi_action,3,8,tao_regret,2,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,768,3,4.34
