family,gates,nuisance_bits,policy,seed,episodes,cost,gate_success,trajectory_success,mode_senses,nuisance_senses,recovery_cost,max_world_states
long_horizon,4,0,uncertainty_count,6,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,7,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,8,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,9,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,10,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,11,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,12,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,13,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,14,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,15,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,16,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,17,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,18,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,19,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,20,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,21,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,22,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,23,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,24,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,25,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,26,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,27,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,28,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,uncertainty_count,29,180,8.0,1.0,1.0,4.0,0.0,0.0,8.0
long_horizon,4,0,qmdp,0,180,31.766666666666666,0.5041666666666667,0.03888888888888889,0.0,0.0,5.95,8.0
long_horizon,4,0,qmdp,1,180,30.677777777777777,0.5236111111111111,0.06666666666666667,0.0,0.0,5.716666666666667,8.0
long_horizon,4,0,qmdp,2,180,32.233333333333334,0.49583333333333335,0.06111111111111111,0.0,0.0,6.05,8.0
long_horizon,4,0,qmdp,3,180,32.62222222222222,0.4888888888888889,0.044444444444444446,0.0,0.0,6.133333333333334,8.0
long_horizon,4,0,qmdp,4,180,32.7,0.4875,0.07222222222222222,0.0,0.0,6.15,8.0
long_horizon,4,0,qmdp,5,180,31.22222222222222,0.5138888888888888,0.07777777777777778,0.0,0.0,5.833333333333333,8.0
long_horizon,4,0,qmdp,6,180,32.31111111111111,0.49444444444444446,0.07777777777777778,0.0,0.0,6.066666666666666,8.0
long_horizon,4,0,qmdp,7,180,32.077777777777776,0.4986111111111111,0.05555555555555555,0.0,0.0,6.016666666666667,8.0
long_horizon,4,0,qmdp,8,180,33.32222222222222,0.47638888888888886,0.08888888888888889,0.0,0.0,6.283333333333333,8.0
long_horizon,4,0,qmdp,9,180,33.166666666666664,0.4791666666666667,0.03333333333333333,0.0,0.0,6.25,8.0
long_horizon,4,0,qmdp,10,180,31.61111111111111,0.5069444444444444,0.08333333333333333,0.0,0.0,5.916666666666667,8.0
long_horizon,4,0,qmdp,11,180,30.988888888888887,0.5180555555555556,0.1,0.0,0.0,5.783333333333333,8.0
long_horizon,4,0,qmdp,12,180,31.22222222222222,0.5138888888888888,0.09444444444444444,0.0,0.0,5.833333333333333,8.0
long_horizon,4,0,qmdp,13,180,33.32222222222222,0.47638888888888886,0.03333333333333333,0.0,0.0,6.283333333333333,8.0
long_horizon,4,0,qmdp,14,180,30.366666666666667,0.5291666666666667,0.08888888888888889,0.0,0.0,5.65,8.0
long_horizon,4,0,qmdp,15,180,31.3,0.5125,0.1,0.0,0.0,5.85,8.0
long_horizon,4,0,qmdp,16,180,33.63333333333333,0.4708333333333333,0.044444444444444446,0.0,0.0,6.35,8.0
long_horizon,4,0,qmdp,17,180,32.62222222222222,0.4888888888888889,0.05555555555555555,0.0,0.0,6.133333333333334,8.0
long_horizon,4,0,qmdp,18,180,33.24444444444445,0.4777777777777778,0.05,0.0,0.0,6.266666666666667,8.0
long_horizon,4,0,qmdp,19,180,31.377777777777776,0.5111111111111111,0.05555555555555555,0.0,0.0,5.866666666666666,8.0
long_horizon,4,0,qmdp,20,180,31.61111111111111,0.5069444444444444,0.06666666666666667,0.0,0.0,5.916666666666667,8.0
long_horizon,4,0,qmdp,21,180,32.15555555555556,0.49722222222222223,0.06666666666666667,0.0,0.0,6.033333333333333,8.0
long_horizon,4,0,qmdp,22,180,30.988888888888887,0.5180555555555556,0.06666666666666667,0.0,0.0,5.783333333333333,8.0
long_horizon,4,0,qmdp,23,180,30.988888888888887,0.5180555555555556,0.05555555555555555,0.0,0.0,5.783333333333333,8.0
long_horizon,4,0,qmdp,24,180,30.755555555555556,0.5222222222222223,0.08333333333333333,0.0,0.0,5.733333333333333,8.0
long_horizon,4,0,qmdp,25,180,29.355555555555554,0.5472222222222223,0.06111111111111111,0.0,0.0,5.433333333333334,8.0
long_horizon,4,0,qmdp,26,180,32.31111111111111,0.49444444444444446,0.07222222222222222,0.0,0.0,6.066666666666666,8.0
long_horizon,4,0,qmdp,27,180,32.855555555555554,0.4847222222222222,0.07222222222222222,0.0,0.0,6.183333333333334,8.0
long_horizon,4,0,qmdp,28,180,31.455555555555556,0.5097222222222222,0.07222222222222222,0.0,0.0,5.883333333333334,8.0
long_horizon,4,0,qmdp,29,180,32.0,0.5,0.08333333333333333,0.0,0.0,6.0,8.0
long_horizon,4,0,robust_hedge,0,180,18.97777777777772,0.8277777777777777,0.4777777777777778,0.0,0.0,1.3777777777777778,8.0
long_horizon,4,0,robust_hedge,1,180,18.699999999999942,0.8625,0.55,0.0,0.0,1.1,8.0
long_horizon,4,0,robust_hedge,2,180,18.699999999999942,0.8625,0.5444444444444444,0.0,0.0,1.1,8.0
long_horizon,4,0,robust_hedge,3,180,18.611111111111054,0.8736111111111111,0.5555555555555556,0.0,0.0,1.011111111111111,8.0
long_horizon,4,0,robust_hedge,4,180,18.733333333333274,0.8583333333333333,0.5833333333333334,0.0,0.0,1.1333333333333333,8.0
long_horizon,4,0,robust_hedge,5,180,18.822222222222162,0.8472222222222222,0.5611111111111111,0.0,0.0,1.2222222222222223,8.0
long_horizon,4,0,robust_hedge,6,180,18.57777777777772,0.8777777777777778,0.5888888888888889,0.0,0.0,0.9777777777777777,8.0
long_horizon,4,0,robust_hedge,7,180,18.87777777777772,0.8402777777777778,0.5055555555555555,0.0,0.0,1.2777777777777777,8.0
long_horizon,4,0,robust_hedge,8,180,18.833333333333275,0.8458333333333333,0.5055555555555555,0.0,0.0,1.2333333333333334,8.0
long_horizon,4,0,robust_hedge,9,180,18.67777777777772,0.8652777777777778,0.5388888888888889,0.0,0.0,1.0777777777777777,8.0
long_horizon,4,0,robust_hedge,10,180,18.87777777777772,0.8402777777777778,0.5055555555555555,0.0,0.0,1.2777777777777777,8.0
long_horizon,4,0,robust_hedge,11,180,18.744444444444387,0.8569444444444444,0.5055555555555555,0.0,0.0,1.1444444444444444,8.0
long_horizon,4,0,robust_hedge,12,180,18.944444444444386,0.8319444444444445,0.5055555555555555,0.0,0.0,1.3444444444444446,8.0
long_horizon,4,0,robust_hedge,13,180,18.844444444444385,0.8444444444444444,0.5222222222222223,0.0,0.0,1.2444444444444445,8.0
long_horizon,4,0,robust_hedge,14,180,18.699999999999942,0.8625,0.5388888888888889,0.0,0.0,1.1,8.0
long_horizon,4,0,robust_hedge,15,180,18.944444444444386,0.8319444444444445,0.5111111111111111,0.0,0.0,1.3444444444444446,8.0
long_horizon,4,0,robust_hedge,16,180,18.699999999999942,0.8625,0.5666666666666667,0.0,0.0,1.1,8.0
long_horizon,4,0,robust_hedge,17,180,18.78888888888883,0.8513888888888889,0.5277777777777778,0.0,0.0,1.1888888888888889,8.0
long_horizon,4,0,robust_hedge,18,180,18.78888888888883,0.8513888888888889,0.5111111111111111,0.0,0.0,1.1888888888888889,8.0
long_horizon,4,0,robust_hedge,19,180,19.166666666666607,0.8041666666666667,0.4222222222222222,0.0,0.0,1.5666666666666667,8.0
long_horizon,4,0,robust_hedge,20,180,18.911111111111055,0.8361111111111111,0.4777777777777778,0.0,0.0,1.3111111111111111,8.0
long_horizon,4,0,robust_hedge,21,180,18.699999999999942,0.8625,0.5666666666666667,0.0,0.0,1.1,8.0
long_horizon,4,0,robust_hedge,22,180,18.655555555555498,0.8680555555555556,0.5555555555555556,0.0,0.0,1.0555555555555556,8.0
long_horizon,4,0,robust_hedge,23,180,18.699999999999942,0.8625,0.5388888888888889,0.0,0.0,1.1,8.0
long_horizon,4,0,robust_hedge,24,180,18.777777777777718,0.8527777777777777,0.5277777777777778,0.0,0.0,1.1777777777777778,8.0
long_horizon,4,0,robust_hedge,25,180,18.622222222222163,0.8722222222222222,0.5833333333333334,0.0,0.0,1.0222222222222221,8.0
long_horizon,4,0,robust_hedge,26,180,18.71111111111105,0.8611111111111112,0.5444444444444444,0.0,0.0,1.1111111111111112,8.0
long_horizon,4,0,robust_hedge,27,180,18.78888888888883,0.8513888888888889,0.5111111111111111,0.0,0.0,1.1888888888888889,8.0
long_horizon,4,0,robust_hedge,28,180,18.755555555555496,0.8555555555555555,0.5333333333333333,0.0,0.0,1.1555555555555554,8.0
long_horizon,4,0,robust_hedge,29,180,18.811111111111053,0.8486111111111111,0.5222222222222223,0.0,0.0,1.211111111111111,8.0
long_horizon,4,8,receding_tao,0,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,1,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,2,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,3,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,4,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,5,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,6,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,7,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,8,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,9,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,10,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,11,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,12,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,13,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,14,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,15,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,16,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,17,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,18,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,19,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,20,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,21,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,22,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,23,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,24,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,25,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,26,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,27,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,28,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,receding_tao,29,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,0,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,1,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,2,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,3,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,4,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,5,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,6,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,7,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,8,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,9,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,10,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,11,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,12,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,13,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,14,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,15,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,16,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,17,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,18,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,19,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,20,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,21,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,22,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,23,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,24,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,25,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,26,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,27,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,28,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,horizon2_tao,29,180,6.799999999999978,1.0,1.0,2.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,0,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,1,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,2,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,3,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,4,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,5,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,6,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,7,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,8,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,9,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,10,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,11,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,12,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,13,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,14,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,15,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,16,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,17,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,18,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,19,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,20,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,21,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,22,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,23,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,24,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,25,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,26,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,27,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,28,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,voi_oracle,29,180,8.0,1.0,1.0,4.0,0.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,0,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,1,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,2,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,3,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,4,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,5,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,6,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,7,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,8,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,9,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,10,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,11,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,12,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,13,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,14,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,15,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,16,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,17,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,18,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,19,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,20,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,21,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,22,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,23,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,24,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,25,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,26,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,27,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,28,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,entropy_threshold,29,180,14.400000000000048,1.0,1.0,4.0,32.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,0,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,1,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,2,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,3,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,4,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,5,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,6,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,7,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,8,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,9,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,10,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,11,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,12,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,13,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,14,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,15,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,16,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,17,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,18,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,19,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,20,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,21,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,22,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,23,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,24,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,25,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,26,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,27,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,28,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,uncertainty_count,29,180,13.599999999999955,1.0,1.0,4.0,28.0,0.0,2048.0
long_horizon,4,8,qmdp,0,180,33.477777777777774,0.4736111111111111,0.05,0.0,0.0,6.316666666666666,2048.0
long_horizon,4,8,qmdp,1,180,30.677777777777777,0.5236111111111111,0.05555555555555555,0.0,0.0,5.716666666666667,2048.0
long_horizon,4,8,qmdp,2,180,31.61111111111111,0.5069444444444444,0.027777777777777776,0.0,0.0,5.916666666666667,2048.0
long_horizon,4,8,qmdp,3,180,30.288888888888888,0.5305555555555556,0.08888888888888889,0.0,0.0,5.633333333333334,2048.0
long_horizon,4,8,qmdp,4,180,31.766666666666666,0.5041666666666667,0.044444444444444446,0.0,0.0,5.95,2048.0
long_horizon,4,8,qmdp,5,180,32.855555555555554,0.4847222222222222,0.05555555555555555,0.0,0.0,6.183333333333334,2048.0
long_horizon,4,8,qmdp,6,180,29.822222222222223,0.5388888888888889,0.06666666666666667,0.0,0.0,5.533333333333333,2048.0
long_horizon,4,8,qmdp,7,180,32.93333333333333,0.48333333333333334,0.07222222222222222,0.0,0.0,6.2,2048.0
long_horizon,4,8,qmdp,8,180,30.833333333333332,0.5208333333333334,0.044444444444444446,0.0,0.0,5.75,2048.0
long_horizon,4,8,qmdp,9,180,33.94444444444444,0.4652777777777778,0.044444444444444446,0.0,0.0,6.416666666666667,2048.0
long_horizon,4,8,qmdp,10,180,31.455555555555556,0.5097222222222222,0.05,0.0,0.0,5.883333333333334,2048.0
long_horizon,4,8,qmdp,11,180,31.844444444444445,0.5027777777777778,0.06111111111111111,0.0,0.0,5.966666666666667,2048.0
long_horizon,4,8,qmdp,12,180,31.533333333333335,0.5083333333333333,0.05555555555555555,0.0,0.0,5.9,2048.0
long_horizon,4,8,qmdp,13,180,29.744444444444444,0.5402777777777777,0.07222222222222222,0.0,0.0,5.516666666666667,2048.0
